PROJECT_ID,RISK_ID,DATE_ARCHIVED,COST_MEAN,COST_P80,COST_PROBOPP,COST_PROBLOW,COST_PROBMOD,COST_PROBHIGH,COST_RISKRANKING,SCHEDULE_MEAN,SCHEDULE_P80,SCHEDULE_PROBOPP,SCHEDULE_PROBLOW,SCHEDULE_PROBMOD,SCHEDULE_PROBHIGH,SCHEDULE_RISKRANKING,OUTCOME_MEAN,OUTCOME_P80,OUTCOME_PROBOPP,OUTCOME_PROBLOW,OUTCOME_PROBMOD,OUTCOME_PROBHIGH,OUTCOME_RISKRANKING
3430,7,12-JUL-24 02.30.07.388201000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,5.998537040895999,7.17681571,NA,NA,0.5048,0.49520000000000003,3
3430,8,12-JUL-24 02.30.07.463681000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,-0.062467891608000196,-0.012651127500000001,1,NA,NA,NA,1
3430,12,12-JUL-24 02.30.07.754256000 AM,159958,238379,NA,0.7778,0.20700000000000002,0.0152,2,127,187,NA,0.2738,0.4052,0.3209999999999999,3,0.9991444001200014,1.56860341,NA,1,NA,NA,2
3430,13,12-JUL-24 02.30.07.836908000 AM,93334,116078,NA,NA,NA,1,4,80,103,NA,0.0296,0.3914,0.5790000000000001,4,2.000665012552,3.19184633,NA,0.7528,0.2472,-2.7755575615628907e-17,2
3430,14,12-JUL-24 02.30.07.925593000 AM,NA,NA,1,NA,NA,NA,1,72,83,NA,NA,0.5278,0.4721999999999999,3,1.000219120224,1.5662421499999999,NA,1,NA,NA,2
3431,1,12-JUL-24 02.32.09.529778000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,7.124980272044,8.545113774999999,NA,NA,0.2622,0.7378,4
3431,9,12-JUL-24 02.32.10.320695000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.501786055384,2.38857875,NA,0.9646,0.0354,-1.3877787807814449e-17,2
3431,10,12-JUL-24 02.32.10.414671000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.49976053076801,2.38635939,NA,0.9632000000000001,0.0368,5.551115123125783e-17,2
3431,11,12-JUL-24 02.32.10.524994000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.499814067424,2.3829219900000003,NA,0.9610000000000001,0.039,3.4694469519536136e-17,2
3431,12,12-JUL-24 02.32.10.604228000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,2.375002030096,3.791403725,NA,0.6302,0.3698,NA,2
3431,13,12-JUL-24 02.32.10.684125000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.4992009938959998,2.37755545,NA,0.9640000000000001,0.036000000000000004,3.4694469519536136e-17,2
3431,14,12-JUL-24 02.32.10.770411000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,2.0019877718639996,3.19187885,NA,0.7532,0.24680000000000002,2.7755575615628907e-17,2
3431,15,12-JUL-24 02.32.10.849330000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,6.00207799958401,7.211667329999999,NA,NA,0.5136000000000001,0.4864,4
3431,16,12-JUL-24 02.32.10.928935000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,4.498547857047999,5.40356917,NA,0.046,0.8808,0.0731999999999999,3
3431,17,12-JUL-24 02.32.11.007296000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,4.49941670884001,5.38236663,NA,0.0488,0.8792000000000001,0.0720000000000001,3
3431,18,12-JUL-24 02.32.11.086748000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,5.999608115287989,7.20372245,NA,NA,0.5086,0.4913999999999999,3
3431,19,12-JUL-24 02.32.11.168273000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,7.124851329019999,8.532901124999999,NA,NA,0.264,0.736,4
3431,20,12-JUL-24 02.32.11.246856000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,2.00076687556,3.18991111,NA,0.7514000000000001,0.24860000000000002,5.551115123125783e-17,2
3431,21,12-JUL-24 02.32.11.325202000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.1873735137399997,0.29530849249999996,NA,1,NA,NA,2
3431,22,12-JUL-24 02.32.11.418481000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,6.000714906487999,7.176096509999999,NA,NA,0.5038,0.49620000000000003,4
3431,23,12-JUL-24 02.32.11.499917000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,4.49937701190399,5.38619055,NA,0.0468,0.8784000000000001,0.0748000000000001,3
3431,24,12-JUL-24 02.32.11.590898000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.998752978032,3.17581177,NA,0.7546,0.2454,-5.551115123125783e-17,2
3431,25,12-JUL-24 02.32.11.684728000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.497993232496,2.38510497,NA,0.9642000000000001,0.0358,5.551115123125783e-17,2
3431,26,12-JUL-24 02.32.11.762001000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.0627333309819999,0.1102234375,NA,1,NA,NA,2
3431,27,12-JUL-24 02.32.11.835928000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.062222355380000004,0.1095468075,NA,1,NA,NA,2
3431,29,12-JUL-24 02.32.11.912673000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.062819370796,0.1108413475,NA,1,NA,NA,2
3431,30,12-JUL-24 02.32.11.990845000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.06225426195,0.1091868825,NA,1,NA,NA,2
3431,31,12-JUL-24 02.32.12.097365000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.0625717426180001,0.11063487749999999,NA,1,NA,NA,2
3431,32,12-JUL-24 02.32.12.198659000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,7.125653032971989,8.536834424999999,NA,NA,0.26480000000000004,0.7352000000000001,4
3431,33,12-JUL-24 02.32.12.279013000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,2.001036434472,3.18604551,NA,0.749,0.251,NA,2
3431,34,12-JUL-24 02.32.12.377692000 AM,23750,24500,NA,NA,NA,1,4,57,59,NA,NA,NA,1,4,2.375276083864,3.8008333249999997,NA,0.6334000000000001,0.36660000000000004,5.551115123125783e-17,2
3431,35,12-JUL-24 02.32.12.474035000 AM,23750,24500,NA,NA,NA,1,4,57,59,NA,NA,NA,1,4,2.374126692652,3.785306305,NA,0.631,0.369,NA,2
3431,36,12-JUL-24 02.32.12.563739000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.498816347552,2.37290985,NA,0.9638000000000001,0.0362,6.93889390390723e-18,2
3431,37,12-JUL-24 02.32.12.661082000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.9999484311600004,1.5681230099999999,NA,1,NA,NA,2
3431,38,12-JUL-24 02.32.12.743233000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.4361187377700002,0.7120447125000001,NA,1,NA,NA,2
3451,1,12-JUL-24 02.31.34.573140000 AM,400000,460020,NA,NA,NA,1,4,146,168,NA,NA,0.0014,0.9986,4,1.001139915392,1.5756833099999998,NA,1,NA,NA,2
3451,10,12-JUL-24 02.31.35.224781000 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.501836103624,2.38431981,NA,0.9624,0.0376,-3.4694469519536136e-17,2
3451,11,12-JUL-24 02.31.35.300170000 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998983764672001,1.56755221,NA,1,NA,NA,2
3451,20,12-JUL-24 02.31.35.946679000 AM,1200000,1380060,NA,NA,NA,1,4,NA,NA,1,NA,NA,NA,1,-0.9999152880959973,-0.3921344699999998,1,NA,NA,NA,1
3451,22,12-JUL-24 02.31.36.026140000 AM,1780000,2047089,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,2.999558846888,3.6585669899999997,NA,0.536,0.464,-5.551115123125783e-17,2
3451,24,12-JUL-24 02.31.36.201083000 AM,1600182,2390959,NA,1,NA,NA,2,18,28,NA,0.9512,0.0488,-4.85722573273506e-17,2,3.0025424972320103,3.66447213,NA,0.5336000000000001,0.46640000000000004,5.551115123125783e-17,3
3451,25,12-JUL-24 02.31.36.285086000 AM,407779,606484,NA,1,NA,NA,2,16,26,NA,0.9292,0.0708,-2.7755575615628907e-17,2,0.43728778257000034,0.7245512375000001,NA,1,NA,NA,2
3511,1,12-JUL-24 02.32.47.103583000 AM,240006,308862,NA,0.8922,0.10780000000000001,NA,2,63,89,NA,0.6266,0.3734,-5.551115123125783e-17,2,4.499566322872,5.39962731,NA,0.0444,0.8832000000000001,0.0724,3
3511,2,12-JUL-24 02.32.47.190577000 AM,480000,528016,NA,NA,1,NA,3,72,79,NA,0.5542,0.44580000000000003,NA,2,4.499053981184,5.38278819,NA,0.05,0.8764000000000001,0.0736,3
3511,3,12-JUL-24 02.32.47.272058000 AM,40000,43001,NA,1,NA,NA,2,120,129,NA,NA,1,NA,3,6.000854876176009,7.17719373,NA,NA,0.511,0.48900000000000005,4
3511,5,12-JUL-24 02.32.47.354377000 AM,120000,132004,NA,1,NA,NA,2,90,103,NA,0.11900000000000001,0.881,NA,3,4.5007024216400096,5.40646645,NA,0.0458,0.8784000000000001,0.0758000000000001,3
3511,6,12-JUL-24 02.32.47.438965000 AM,120000,132004,NA,1,NA,NA,2,72,79,NA,0.5542,0.44580000000000003,NA,2,4.500138180456,5.412049649999999,NA,0.0458,0.8802000000000001,0.0740000000000001,3
3511,7,12-JUL-24 02.32.47.523256000 AM,40000,43001,NA,1,NA,NA,2,48,52,NA,1,NA,NA,2,5.99984788721602,7.15972785,NA,NA,0.506,0.49400000000000005,3
3511,8,12-JUL-24 02.32.47.616967000 AM,95000,98001,NA,1,NA,NA,2,43,51,NA,1,NA,NA,2,7.124602394339999,8.534471045,NA,NA,0.2636,0.7363999999999999,4
3511,9,12-JUL-24 02.32.47.695154000 AM,300000,330010,NA,0.89,0.11,-1.3877787807814449e-17,2,72,79,NA,0.5542,0.44580000000000003,NA,2,4.499902734807999,5.38656723,NA,0.0458,0.8786,0.0756,3
3511,11,12-JUL-24 02.32.47.799042000 AM,29993,36483,NA,1,NA,NA,2,18,22,NA,1,NA,NA,2,1.002704032392,1.5736196699999998,NA,1,NA,NA,2
3511,14,12-JUL-24 02.32.47.879108000 AM,14991,18223,NA,1,NA,NA,2,18,22,NA,1,NA,NA,2,0.9986980944560002,1.56247707,NA,1,NA,NA,2
3511,16,12-JUL-24 02.32.47.958788000 AM,35000,50005,NA,1,NA,NA,2,11,15,NA,1,NA,NA,2,0.43902071268000026,0.7186946625000001,NA,1,NA,NA,2
3511,17,12-JUL-24 02.32.48.043891000 AM,59987,77138,NA,1,NA,NA,2,18,20,NA,1,NA,NA,2,1.5001402424,2.3701367700000002,NA,0.9640000000000001,0.036000000000000004,3.4694469519536136e-17,2
3511,20,12-JUL-24 02.32.48.207376000 AM,45000,49501,NA,1,NA,NA,2,36,40,NA,1,NA,NA,2,1.500171259448,2.37366257,NA,0.9640000000000001,0.036000000000000004,3.4694469519536136e-17,2
3511,21,12-JUL-24 02.32.48.286718000 AM,17480,25581,NA,1,NA,NA,2,16,23,NA,1,NA,NA,2,0.43438951204999976,0.7080971625000001,NA,1,NA,NA,2
3511,22,12-JUL-24 02.32.48.372454000 AM,45000,49501,NA,1,NA,NA,2,18,20,NA,1,NA,NA,2,1.500850037336,2.38749695,NA,0.9618000000000001,0.038200000000000005,1.3877787807814449e-17,2
3511,23,12-JUL-24 02.32.48.451643000 AM,12000,13801,NA,1,NA,NA,2,8,9,NA,1,NA,NA,2,-1.0013622946479999,-0.38829398999999976,1,NA,NA,NA,1
3511,25,12-JUL-24 02.32.48.536734000 AM,24000,27601,NA,1,NA,NA,2,18,21,NA,1,NA,NA,2,0.9999366347999982,1.56871383,NA,1,NA,NA,2
3511,26,12-JUL-24 02.32.48.620577000 AM,120136,166394,NA,NA,NA,1,4,42,59,NA,0.9488000000000001,0.0512,2.081668171172168e-17,2,0.9996946982239995,1.56867225,NA,1,NA,NA,2
3511,27,12-JUL-24 02.32.48.710896000 AM,39991,51890,NA,1,NA,NA,2,36,41,NA,1,NA,NA,2,1.001144204944,1.56437697,NA,1,NA,NA,2
3511,28,12-JUL-24 02.32.48.790120000 AM,209877,264292,NA,0.9810000000000001,0.019,1.7347234759768068e-17,2,96,124,NA,0.278,0.6514,0.07060000000000001,3,0.9995808004880009,1.56664089,NA,1,NA,NA,2
3511,29,12-JUL-24 02.32.48.880954000 AM,43505,53515,NA,NA,NA,1,4,36,46,NA,1,NA,NA,2,1.500158278768,2.35664325,NA,0.9624,0.0376,-3.4694469519536136e-17,2
3511,30,12-JUL-24 02.32.48.961026000 AM,34506,40918,NA,1,NA,NA,2,32,45,NA,1,NA,NA,2,1.498876908936,2.37351283,NA,0.9628000000000001,0.037200000000000004,1.3877787807814449e-17,2
3511,31,12-JUL-24 02.32.49.047678000 AM,800034,1032390,NA,NA,0.2088,0.7912,4,288,372,NA,NA,0.020800000000000003,0.9792000000000001,4,1.9981847907919998,3.1770745899999997,NA,0.7536,0.2464,-5.551115123125783e-17,2
3511,32,12-JUL-24 02.32.49.141017000 AM,97462,127952,NA,1,NA,NA,2,63,79,NA,0.7056,0.2944,NA,2,1.501288334056,2.38193501,NA,0.9630000000000001,0.037000000000000005,3.4694469519536136e-17,2
3511,33,12-JUL-24 02.32.49.225652000 AM,120057,155095,NA,1,NA,NA,2,36,40,NA,1,NA,NA,2,1.500249731376,2.37655035,NA,0.9618000000000001,0.038200000000000005,1.3877787807814449e-17,2
3511,35,12-JUL-24 02.32.49.313083000 AM,105227,150020,NA,1,NA,NA,2,72,79,NA,0.5542,0.44580000000000003,NA,2,4.498262186544009,5.3935980699999995,NA,0.046400000000000004,0.8784000000000001,0.0752,3
3511,36,12-JUL-24 02.32.49.394481000 AM,70070,98981,NA,1,NA,NA,2,48,62,NA,0.9322,0.0678,-2.7755575615628907e-17,2,2.99807034967201,3.63641265,NA,0.5322,0.46780000000000005,NA,2
3511,37,12-JUL-24 02.32.49.475718000 AM,29009,36058,NA,NA,NA,1,4,24,31,NA,1,NA,NA,2,1.0004461071519999,1.56841965,NA,1,NA,NA,2
3511,38,12-JUL-24 02.32.49.558708000 AM,55030,70675,NA,NA,NA,1,4,42,53,NA,0.9988,0.0012000000000000001,-2.103352214621878e-17,2,0.9999349848160025,1.56755021,NA,1,NA,NA,2
3511,39,12-JUL-24 02.32.49.644108000 AM,100000,115005,NA,1,NA,NA,2,24,31,NA,1,NA,NA,2,0.9999853167439995,1.5688941299999999,NA,1,NA,NA,2
3511,40,12-JUL-24 02.32.49.728738000 AM,100000,115005,NA,1,NA,NA,2,24,31,NA,1,NA,NA,2,1.0008429552,1.56368461,NA,1,NA,NA,2
3511,42,12-JUL-24 02.32.49.887002000 AM,153010,240132,NA,0.9976,0.0024000000000000002,-4.206704429243757e-17,2,63,79,NA,0.7070000000000001,0.29300000000000004,5.551115123125783e-17,2,4.4987710350959995,5.39620281,NA,0.042800000000000005,0.8836,0.0736,3
3531,4,12-JUL-24 02.32.01.689616000 AM,8000,9200,NA,1,NA,NA,2,6,7,NA,1,NA,NA,2,0.999112632911999,1.56725275,NA,1,NA,NA,2
3544,18,12-JUL-24 02.30.26.423142000 AM,1334787412,2190613031,NA,NA,NA,1,4,107,145,NA,0.0148,0.0432,0.9420000000000001,4,0.998010863712001,1.55817979,NA,1,NA,NA,2
3551,1,12-JUL-24 02.32.01.864187000 AM,149,244,NA,0.2404,0.163,0.5966,4,2,3,NA,1,NA,NA,2,0.0626711057479999,0.1102369675,NA,1,NA,NA,2
3551,2,12-JUL-24 02.32.01.928297000 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4362119077200004,0.7154993124999999,NA,1,NA,NA,2
3555,9,12-JUL-24 02.30.27.523555000 AM,-29953,-11788,1,NA,NA,NA,1,-77,-30,1,NA,NA,NA,1,1.499406364688,2.38736523,NA,0.9618000000000001,0.038200000000000005,1.3877787807814449e-17,2
3555,22,12-JUL-24 02.30.28.520097000 AM,NA,NA,NA,NA,NA,NA,NA,27,36,NA,0.995,0.005,4.33680868994202e-18,2,-1.498643752512,-0.6052290299999998,1,NA,NA,NA,1
3571,7,12-JUL-24 02.30.29.039468000 AM,NA,NA,1,NA,NA,NA,1,24,26,NA,1,NA,NA,2,1.499775877336,2.3736821900000002,NA,0.9644,0.0356,-3.4694469519536136e-17,2
3572,4,12-JUL-24 02.30.29.137860000 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.000548002544,3.67325453,NA,0.5382,0.46180000000000004,NA,3
3572,7,12-JUL-24 02.30.29.420981000 AM,180000,198006,NA,0.6,0.4,NA,2,108,119,NA,0.543,0.457,-5.551115123125783e-17,2,1.5007816015359998,2.38627837,NA,0.9630000000000001,0.037000000000000005,3.4694469519536136e-17,2
3572,12,12-JUL-24 02.30.29.658536000 AM,NA,NA,NA,NA,NA,NA,NA,6,9,NA,1,NA,NA,2,0.9991814975519976,1.5696468899999998,NA,1,NA,NA,2
3572,16,12-JUL-24 02.30.29.992238000 AM,604883,940278,NA,0.15080000000000002,0.1058,0.7434000000000001,4,236,328,NA,0.1218,0.33680000000000004,0.5414,4,2.999584764224,3.65857205,NA,0.535,0.465,-5.551115123125783e-17,2
3572,18,12-JUL-24 02.30.30.150045000 AM,130089,187962,NA,NA,NA,1,4,180,265,NA,0.030600000000000002,0.08940000000000001,0.88,4,4.498334180903989,5.36336913,NA,0.0472,0.8782000000000001,0.0746,3
3572,28,12-JUL-24 02.30.30.945210000 AM,44999,71187,NA,1,NA,NA,2,54,85,NA,0.9674,0.032600000000000004,-3.4694469519536136e-17,2,1.500194373968,2.38038351,NA,0.9614,0.0386,-3.4694469519536136e-17,2
3572,29,12-JUL-24 02.30.31.038120000 AM,29999,47341,NA,1,NA,NA,2,79,102,NA,0.8538,0.1462,NA,2,2.99998238666401,3.64844855,NA,0.5322,0.46780000000000005,NA,2
3572,30,12-JUL-24 02.30.31.115692000 AM,10000,11501,NA,1,NA,NA,2,24,28,NA,1,NA,NA,2,0.9981074333439999,1.56584097,NA,1,NA,NA,2
3572,31,12-JUL-24 02.30.31.196355000 AM,9984,15603,NA,1,NA,NA,2,18,28,NA,1,NA,NA,2,0.9996413699359987,1.56656675,NA,1,NA,NA,2
3572,36,12-JUL-24 02.30.31.429175000 AM,32989,51407,NA,1,NA,NA,2,27,42,NA,1,NA,NA,2,1.4996703399679998,2.3710200099999996,NA,0.9602,0.0398,-5.551115123125783e-17,2
3572,38,12-JUL-24 02.30.31.588210000 AM,4998,6775,NA,1,NA,NA,2,9,11,NA,1,NA,NA,2,3.000853783104,3.66664701,NA,0.5384,0.4616,NA,3
3574,1,12-JUL-24 02.32.29.942231000 AM,60000,69003,NA,NA,NA,1,4,72,83,NA,NA,0.5278,0.4721999999999999,3,0.9995021199039998,1.5662328699999999,NA,1,NA,NA,2
3574,2,12-JUL-24 02.32.30.056264000 AM,20000,23001,NA,NA,NA,1,4,72,83,NA,NA,0.5278,0.4721999999999999,3,0.9999350142080005,1.56727815,NA,1,NA,NA,2
3574,3,12-JUL-24 02.32.30.144343000 AM,30000,34502,NA,NA,NA,1,4,146,168,NA,NA,NA,1,4,1.00249851701601,1.58164539,NA,1,NA,NA,2
3574,4,12-JUL-24 02.32.30.227718000 AM,20000,23001,NA,1,NA,NA,2,72,83,NA,0.11120000000000001,0.8888,NA,3,0.9995806432480001,1.5685618300000002,NA,1,NA,NA,2
3574,5,12-JUL-24 02.32.30.316942000 AM,4000,4600,NA,1,NA,NA,2,12,14,NA,1,NA,NA,2,0.9982002076880034,1.5729412900000002,NA,1,NA,NA,2
3574,7,12-JUL-24 02.32.30.507908000 AM,6000,6600,NA,1,NA,NA,2,18,20,NA,1,NA,NA,2,1.5001610382159998,2.37199943,NA,0.9624,0.0376,-3.4694469519536136e-17,2
3574,8,12-JUL-24 02.32.30.589797000 AM,30000,33001,NA,1,NA,NA,2,18,20,NA,1,NA,NA,2,1.4976345898719998,2.38893993,NA,0.9640000000000001,0.036000000000000004,3.4694469519536136e-17,2
3574,9,12-JUL-24 02.32.30.670296000 AM,600,660,NA,1,NA,NA,2,8,9,NA,1,NA,NA,2,1.500256216296,2.38230121,NA,0.9628000000000001,0.037200000000000004,1.3877787807814449e-17,2
3574,10,12-JUL-24 02.32.30.750743000 AM,16000,18401,NA,1,NA,NA,2,12,14,NA,1,NA,NA,2,0.9994285449839979,1.5693579899999999,NA,1,NA,NA,2
3574,11,12-JUL-24 02.32.30.832846000 AM,12000,13200,NA,1,NA,NA,2,18,20,NA,1,NA,NA,2,1.497560629272,2.36313165,NA,0.9662000000000001,0.033800000000000004,5.551115123125783e-17,2
3574,12,12-JUL-24 02.32.30.925232000 AM,6000,6600,NA,1,NA,NA,2,18,20,NA,1,NA,NA,2,4.49889967815999,5.38894407,NA,0.046400000000000004,0.8792000000000001,0.07440000000000001,3
3574,13,12-JUL-24 02.32.31.008624000 AM,60000,66002,NA,1,NA,NA,2,108,119,NA,NA,0.7222000000000001,0.2778,3,1.501279440448,2.36785641,NA,0.9616,0.038400000000000004,-6.93889390390723e-18,2
3574,14,12-JUL-24 02.32.31.098979000 AM,60000,66002,NA,NA,NA,1,4,108,119,NA,NA,NA,1,4,4.499494484671989,5.39084325,NA,0.0478,0.8784000000000001,0.0738000000000001,3
3574,15,12-JUL-24 02.32.31.180950000 AM,11999,13200,NA,1,NA,NA,2,54,59,NA,0.7222000000000001,0.2778,5.551115123125783e-17,2,4.500076388591999,5.39246103,NA,0.0476,0.8784000000000001,0.0740000000000001,3
3574,16,12-JUL-24 02.32.31.260520000 AM,30000,33001,NA,1,NA,NA,2,18,20,NA,1,NA,NA,2,1.502661001784,2.39159349,NA,0.9618000000000001,0.038200000000000005,1.3877787807814449e-17,2
3574,18,12-JUL-24 02.32.31.415761000 AM,4000,4600,NA,1,NA,NA,2,12,14,NA,1,NA,NA,2,-0.9981037319439973,-0.39992733000000014,1,NA,NA,NA,1
3574,20,12-JUL-24 02.32.31.568216000 AM,12000,13200,NA,1,NA,NA,2,36,40,NA,1,NA,NA,2,1.499479961024,2.38081787,NA,0.9652000000000001,0.034800000000000005,5.551115123125783e-17,2
3574,21,12-JUL-24 02.32.31.656531000 AM,9600,10320,NA,1,NA,NA,2,8,9,NA,1,NA,NA,2,1.999784023648,3.1866011100000002,NA,0.757,0.24300000000000002,NA,2
3574,23,12-JUL-24 02.32.31.835179000 AM,4000,4600,NA,1,NA,NA,2,24,28,NA,1,NA,NA,2,2.999576873,3.65363423,NA,0.5326000000000001,0.46740000000000004,5.551115123125783e-17,2
3574,25,12-JUL-24 02.32.31.995377000 AM,30000,33001,NA,1,NA,NA,2,108,119,NA,NA,0.7222000000000001,0.2778,3,1.49953657296,2.37675725,NA,0.9614,0.0386,-3.4694469519536136e-17,2
3574,26,12-JUL-24 02.32.32.077962000 AM,60000,66002,NA,NA,NA,1,4,108,119,NA,NA,NA,1,4,4.50056543091201,5.39326887,NA,0.048600000000000004,0.8732000000000001,0.0782000000000001,3
3574,27,12-JUL-24 02.32.32.159864000 AM,4000,4600,NA,NA,NA,1,4,24,28,NA,1,NA,NA,2,0.9993487588880016,1.57459671,NA,1,NA,NA,2
3593,1,12-JUL-24 02.30.42.292832000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,5.99929895432802,7.147218209999999,NA,NA,0.5106,0.4893999999999999,3
3652,1,12-JUL-24 02.30.43.995348000 AM,200036,313480,NA,NA,NA,1,4,195,277,NA,0.496,0.444,0.06,3,3.0019258371440003,3.66672447,NA,0.5332,0.46680000000000005,NA,3
3652,3,12-JUL-24 02.30.44.151519000 AM,8004,12082,NA,1,NA,NA,2,47,71,NA,0.643,0.3428,0.0142,2,2.001096591816,3.18785715,NA,0.7536,0.2464,-5.551115123125783e-17,2
3652,6,12-JUL-24 02.30.44.377314000 AM,110002,139431,NA,0.0228,0.3844,0.5928,4,182,246,NA,NA,0.1688,0.8311999999999999,4,5.99966708723201,7.166088049999999,NA,NA,0.5046,0.4953999999999999,3
3652,14,12-JUL-24 02.30.44.940617000 AM,7991,12012,NA,1,NA,NA,2,12,17,NA,1,NA,NA,2,1.00073282332,1.56981725,NA,1,NA,NA,2
3691,2,12-JUL-24 02.31.24.521143000 AM,0,0,NA,NA,NA,1,4,NA,NA,1,NA,NA,NA,1,3.000627300992,3.6451170100000003,NA,0.5346000000000001,0.46540000000000004,5.551115123125783e-17,3
3691,4,12-JUL-24 02.31.24.585816000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.4368692733500009,0.7273800625000001,NA,1,NA,NA,2
3691,5,12-JUL-24 02.31.24.651249000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,2.9975671734720097,3.6374542499999998,NA,0.5328,0.4672,-5.551115123125783e-17,2
3691,6,12-JUL-24 02.31.24.716273000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.43727416481999953,0.7253634375000001,NA,1,NA,NA,2
3691,9,12-JUL-24 02.31.24.905756000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.4379422972799986,0.7190387625000001,NA,1,NA,NA,2
3691,12,12-JUL-24 02.31.24.971877000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,4.498783606248,5.38739675,NA,0.0446,0.8792000000000001,0.0762000000000001,3
3691,13,12-JUL-24 02.31.25.047184000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,4.49928788432001,5.39050599,NA,0.048400000000000006,0.8812000000000001,0.0704,3
3691,14,12-JUL-24 02.31.25.123344000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,4.500894225271989,5.402497449999999,NA,0.046400000000000004,0.878,0.0756,3
3691,15,12-JUL-24 02.31.25.191067000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.497941166008,2.37276975,NA,0.9610000000000001,0.039,3.4694469519536136e-17,2
3711,10,12-JUL-24 02.32.13.448242000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,2.00141557127199,3.18262899,NA,0.757,0.24300000000000002,NA,2
3771,20,12-JUL-24 02.30.10.944264000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1.499904101856,2.36217475,NA,0.9614,0.0386,-3.4694469519536136e-17,2
3773,2,12-JUL-24 02.31.43.715387000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.43715846289999993,0.7270722625,NA,1,NA,NA,2
3773,26,12-JUL-24 02.31.45.479921000 AM,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,0.9977669287119988,1.55948199,NA,1,NA,NA,2
